ear,mear,no_detection,angry,happy,neutral,sad,scared,surprised,disgust,engagement
0.154163803,0.097845711,0,0,1,0,0,0,0,0,2
0.216317652,0.115004282,0,0,0,1,0,0,0,0,1
0.263091109,0.09180363,0,0,1,0,0,0,0,0,2
0.233140551,0.067880788,1,0,0,0,0,0,0,0,0
0.276143331,0.056339982,1,0,0,0,0,0,0,0,0
0.237558811,0.071470205,0,0,0,1,0,0,0,0,0
0.24054088,0.073521462,0,0,0,0,1,0,0,0,1
0.256097942,0.072761867,0,0,0,1,0,0,0,0,2
0.175705401,0.08153047,1,0,0,0,0,0,0,0,0
0.198110553,0.069935009,1,0,0,0,0,0,0,0,0
0.191321002,0.106763671,0,0,0,1,0,0,0,0,2
0.363724513,0.092109826,0,1,0,0,0,0,0,0,1
0.129495157,0.061631199,0,0,1,0,0,0,0,0,2
0.203382148,0.08567223,0,0,0,0,1,0,0,0,0
0.23739422,0.051068743,0,0,0,0,1,0,0,0,0
0.214117751,0.092145158,0,0,0,1,0,0,0,0,1
0.168118597,0.153441032,0,0,0,1,0,0,0,0,2
0.207993781,0.130143903,0,0,0,1,0,0,0,0,1
0.253731675,0.143457081,0,0,0,1,0,0,0,0,0
0.23545784,0.084485977,0,0,0,1,0,0,0,0,1
0.255628799,0.089541878,0,0,1,0,0,0,0,0,2
0.136377896,0.062020806,0,0,1,0,0,0,0,0,2
0.201560195,0.174645322,0,0,0,1,0,0,0,0,1
0.217172295,0.094808005,0,0,0,1,0,0,0,0,1
0.48741104,0.110700768,0,1,0,0,0,0,0,0,1
0.430174896,0.094202957,0,0,1,0,0,0,0,0,0
0.181039304,0.074329415,1,0,0,0,0,0,0,0,0
0.248650855,0.081088999,0,0,0,1,0,0,0,0,2
0.306952083,0.04590732,0,0,0,0,1,0,0,0,0
0.215513816,0.092574932,0,0,0,1,0,0,0,0,1
0.325589029,0.055901699,0,0,0,1,0,0,0,0,0
0.277044501,0.044190477,1,0,0,0,0,0,0,0,0
0.215779684,0.073962548,0,0,0,1,0,0,0,0,0
0.160164187,0.084130376,1,0,0,0,0,0,0,0,0
0.275175607,0.069724386,0,0,0,1,0,0,0,0,0
0.21650689,0.051730228,0,0,0,1,0,0,0,0,0
0.157078035,0.092571632,0,0,0,1,0,0,0,0,1
0.277286507,0.088994347,0,0,0,1,0,0,0,0,1
0.438725012,0.122610314,0,1,0,0,0,0,0,0,1
0.241318859,0.083570098,0,0,0,1,0,0,0,0,2
0.272609874,0.073374899,0,0,0,1,0,0,0,0,0
0.321401826,0.05693138,0,0,0,1,0,0,0,0,0
0.168492145,0.077009424,0,0,1,0,0,0,0,0,2
0.22711909,0.092377108,0,0,0,1,0,0,0,0,2
0.19244517,0.091919839,0,0,0,1,0,0,0,0,1
0.234444672,0.08014179,0,0,0,1,0,0,0,0,0
0.164078945,0.073260565,1,0,0,0,0,0,0,0,0
0.313335149,0.072342312,0,0,0,1,0,0,0,0,0
0.392214028,0.107305864,0,1,0,0,0,0,0,0,1
0.262394207,0.076382627,0,0,0,0,1,0,0,0,1
0.218984478,0.093757746,0,0,0,1,0,0,0,0,1
0.233173471,0.06863229,0,0,0,1,0,0,0,0,0
0.307872797,0.084416309,0,0,0,1,0,0,0,0,2
0.169950663,0.082621169,0,0,0,1,0,0,0,0,1
0.184289485,0.169274977,0,0,0,1,0,0,0,0,2
0.305530687,0.046957088,0,0,0,0,1,0,0,0,0
0.17315804,0.077502235,1,0,0,0,0,0,0,0,0
0.283190496,0.058222532,0,0,0,1,0,0,0,0,0
0.189671584,0.080529076,0,0,0,1,0,0,0,0,2
0.211254393,0.088648602,0,0,0,1,0,0,0,0,2
0.279222088,0.043086204,0,0,0,0,1,0,0,0,0
0.146443138,0.099044475,0,0,1,0,0,0,0,0,2
0.205536873,0.085323893,0,0,1,0,0,0,0,0,2
0.18545475,0.08083916,1,0,0,0,0,0,0,0,0
0.264437938,0.091522716,0,0,1,0,0,0,0,0,2
0.310213422,0.074647072,0,0,0,1,0,0,0,0,0
0.215009133,0.082844528,0,0,0,1,0,0,0,0,1
0.258014701,0.046247595,0,0,0,1,0,0,0,0,0
0.28545609,0.071420635,0,0,0,1,0,0,0,0,0
0.213993743,0.092076521,0,0,1,0,0,0,0,0,1
0.43303791,0.123161524,0,0,1,0,0,0,0,0,2
0.286423058,0.062847547,0,0,0,1,0,0,0,0,0
0.263537297,0.053629482,0,0,1,0,0,0,0,0,2
0.412926586,0.091763929,0,0,1,0,0,0,0,0,0
0.200001153,0.067989008,1,0,0,0,0,0,0,0,0
0.347647245,0.077658233,0,0,0,1,0,0,0,0,0
0.167989718,0.096130717,0,0,0,1,0,0,0,0,2
0.43079876,0.078310616,0,0,1,0,0,0,0,0,0
0.260219127,0.0961649,0,0,0,1,0,0,0,0,0
0.257400004,0.102628414,0,0,0,0,1,0,0,0,1
0.327749345,0.066088863,1,0,0,0,0,0,0,0,0
0.237756495,0.108017521,0,0,0,1,0,0,0,0,2
0.346720241,0.078234993,1,0,0,0,0,0,0,0,2
0.194166147,0.082949139,0,0,0,1,0,0,0,0,0
0.242495071,0.044769615,0,0,0,1,0,0,0,0,0
0.251557307,0.075181118,0,0,0,0,1,0,0,0,1
0.243109354,0.064507739,0,0,0,1,0,0,0,0,0
0.23024767,0.096612242,0,0,0,1,0,0,0,0,1
0.501381964,0.100006476,0,0,1,0,0,0,0,0,2
0.288412633,0.071359004,0,0,1,0,0,0,0,0,2
0.234681374,0.094854783,0,0,0,1,0,0,0,0,1
0.330305366,0.088242045,1,0,0,0,0,0,0,0,0
0.162568202,0.094318444,0,0,0,1,0,0,0,0,2
0.194498433,0.075961913,1,0,0,0,0,0,0,0,0
0.251483491,0.06053468,0,0,1,0,0,0,0,0,0
0.132022974,0.060649801,0,0,1,0,0,0,0,0,2
0.213632719,0.081527087,0,0,0,1,0,0,0,0,2
0.222242048,0.194694619,0,0,0,1,0,0,0,0,1
0.258934253,0.049804317,0,0,0,1,0,0,0,0,0
0.211367653,0.071459816,0,0,0,0,1,0,0,0,0
0.171692113,0.094315332,0,0,1,0,0,0,0,0,1
0.144340823,0.097583546,0,0,1,0,0,0,0,0,2
0.177148659,0.063699139,0,0,0,0,1,0,0,0,0
0.269448125,0.060454326,0,0,0,1,0,0,0,0,0
0.163843681,0.081134777,1,0,0,0,0,0,0,0,0
0.245078088,0.102600138,0,0,0,1,0,0,0,0,1
0.273522557,0.100374494,0,0,0,1,0,0,0,0,0
0.19195174,0.092642836,0,0,0,0,1,0,0,0,0
0.321102268,0.068828694,0,0,0,0,0,1,0,0,2
0.223218198,0.071649533,0,0,0,1,0,0,0,0,0
0.213769687,0.072283752,0,0,0,0,0,1,0,0,2
0.294704173,0.082097663,0,0,0,1,0,0,0,0,0
0.213096955,0.059591031,0,0,0,0,0,1,0,0,0
0.400852521,0.092875127,0,1,0,0,0,0,0,0,1
0.2469091,0.075441026,1,0,0,0,0,0,0,0,0
0.409168127,0.093310147,0,1,0,0,0,0,0,0,1
0.196374896,0.098662704,0,0,0,1,0,0,0,0,1
0.262405979,0.07681303,0,0,0,0,1,0,0,0,1
0.23316838,0.091974165,0,0,0,1,0,0,0,0,2
0.252377912,0.057729074,0,0,0,0,1,0,0,0,1
0.179517213,0.173407149,0,0,0,1,0,0,0,0,1
0.400334203,0.122800398,0,1,0,0,0,0,0,0,1
0.212519483,0.09501353,0,0,0,1,0,0,0,0,1
0.16892292,0.072164123,0,0,0,1,0,0,0,0,1
0.304363867,0.066806539,0,0,0,1,0,0,0,0,0
0.14019773,0.099987019,0,0,1,0,0,0,0,0,2
0.15751592,0.099349697,1,0,0,0,0,0,0,0,0
0.304564516,0.103824491,0,0,1,0,0,0,0,0,1
0.216415381,0.096964277,0,0,0,1,0,0,0,0,0
0.23735629,0.077878219,0,0,0,1,0,0,0,0,0
0.222105533,0.092180967,0,0,0,1,0,0,0,0,1
0.25308467,0.081637098,0,0,0,1,0,0,0,0,2
0.224918346,0.090716046,0,0,0,1,0,0,0,0,1
0.194126828,0.126714376,0,0,0,1,0,0,0,0,1
0.311025109,0.067980053,0,0,0,1,0,0,0,0,0
0.201351062,0.07433212,0,0,0,1,0,0,0,0,2
0.228702249,0.087586452,0,0,0,1,0,0,0,0,1
0.173210613,0.079987023,0,0,1,0,0,0,0,0,2
0.217714423,0.064043368,0,0,0,1,0,0,0,0,0
0.194811962,0.092010637,0,0,0,1,0,0,0,0,1
0.257584434,0.092548208,0,0,0,1,0,0,0,0,0
0.410202567,0.07319951,0,0,1,0,0,0,0,0,0
0.226905021,0.075297683,0,0,0,1,0,0,0,0,1
0.291531268,0.060307241,0,0,0,1,0,0,0,0,0
0.231118483,0.088547056,0,0,0,1,0,0,0,0,2
0.129053279,0.057474387,0,0,1,0,0,0,0,0,2
0.283437522,0.063503655,0,0,0,1,0,0,0,0,0
0.18874811,0.208273119,0,0,0,1,0,0,0,0,1
0.223549925,0.152153927,0,0,0,1,0,0,0,0,2
0.278832084,0.060787746,0,0,0,1,0,0,0,0,0
0.290509739,0.045703663,0,0,0,0,0,0,1,0,2
0.245823872,0.092492443,0,0,0,1,0,0,0,0,1
0.193973195,0.065653216,0,0,0,1,0,0,0,0,0
0.26137364,0.059830496,0,0,1,0,0,0,0,0,1
0.263788098,0.061469736,0,0,1,0,0,0,0,0,0
0.261724418,0.0710001,0,0,0,1,0,0,0,0,0
0.268314026,0.059642907,0,0,1,0,0,0,0,0,0
0.216117156,0.073032311,0,0,0,1,0,0,0,0,0
0.179222117,0.081537579,1,0,0,0,0,0,0,0,0
0.233005448,0.089879938,0,0,0,1,0,0,0,0,1
0.237445566,0.060821813,0,0,1,0,0,0,0,0,1
0.264539956,0.075984683,0,0,0,1,0,0,0,0,0
0.327118214,0.071181312,0,0,0,1,0,0,0,0,0
0.279883829,0.066951675,0,0,0,1,0,0,0,0,0
0.180974659,0.172572733,0,0,0,1,0,0,0,0,2
0.221483028,0.097806789,0,0,0,1,0,0,0,0,1
0.192606364,0.077369908,1,0,0,0,0,0,0,0,0
0.216446747,0.04609907,0,0,0,1,0,0,0,0,0
0.180425516,0.142598517,0,0,0,1,0,0,0,0,1
0.238081721,0.060811709,0,0,0,1,0,0,0,0,0
0.200857523,0.089557298,0,0,1,0,0,0,0,0,2
0.279960797,0.08902589,0,0,0,1,0,0,0,0,2
0.276082742,0.059757447,0,0,0,0,0,1,0,0,2
0.249131857,0.083625726,0,0,1,0,0,0,0,0,2
0.226359875,0.135377904,0,0,0,1,0,0,0,0,2
0.325611476,0.06790104,1,0,0,0,0,0,0,0,0
0.248916425,0.087463185,0,0,0,0,1,0,0,0,1
0.209906984,0.084190309,0,0,1,0,0,0,0,0,2
0.212559851,0.047871163,0,0,0,1,0,0,0,0,0
0.262612928,0.05005,0,0,1,0,0,0,0,0,0
0.323297649,0.0587201,0,0,0,1,0,0,0,0,0
0.148279678,0.172875419,0,0,0,1,0,0,0,0,1
0.1619136,0.090214576,0,0,1,0,0,0,0,0,2
0.235575115,0.081332997,0,0,0,1,0,0,0,0,2
0.16453848,0.077133324,0,0,1,0,0,0,0,0,2
0.386887104,0.089790834,1,0,0,0,0,0,0,0,0
0.204035095,0.110166575,0,0,0,1,0,0,0,0,2
0.197378923,0.098114689,0,0,0,1,0,0,0,0,1
0.211030202,0.082879307,0,0,0,1,0,0,0,0,0
0.201570081,0.087081108,0,0,1,0,0,0,0,0,2
0.290485533,0.079472388,0,0,0,1,0,0,0,0,0
0.220009187,0.0975495,0,0,0,1,0,0,0,0,1
0.231577278,0.091907426,0,0,0,1,0,0,0,0,1
0.231792389,0.093114614,0,0,0,1,0,0,0,0,1
0.225981015,0.094286829,0,0,0,1,0,0,0,0,1
0.318639129,0.06586409,1,0,0,0,0,0,0,0,0
0.224472804,0.07240122,0,0,0,0,1,0,0,0,1
0.095633643,0.089521702,0,0,1,0,0,0,0,0,2
0.157684153,0.168166733,0,0,0,1,0,0,0,0,1
0.184084444,0.099315085,0,0,0,1,0,0,0,0,1
0.25607275,0.05291206,0,0,1,0,0,0,0,0,2
0.293845763,0.077430869,0,0,0,1,0,0,0,0,0
0.319330416,0.06816384,0,0,1,0,0,0,0,0,0
0.245270489,0.097790075,0,0,0,1,0,0,0,0,1
0.159598069,0.167663951,0,0,0,1,0,0,0,0,2
0.158263638,0.095404862,0,0,1,0,0,0,0,0,2
0.265493163,0.100157972,0,0,0,0,1,0,0,0,1
0.278271193,0.065828188,0,0,1,0,0,0,0,0,2
0.212386723,0.090338616,0,0,0,1,0,0,0,0,1
0.271589161,0.081649505,0,0,1,0,0,0,0,0,2
0.246535399,0.090232368,0,0,0,1,0,0,0,0,2
0.362770289,0.093115021,0,1,0,0,0,0,0,0,1
0.27591629,0.076923077,0,0,0,1,0,0,0,0,0
0.315511178,0.139269466,0,0,1,0,0,0,0,0,2
0.192516322,0.1202679,0,0,0,1,0,0,0,0,2
0.225366538,0.119963909,0,0,0,1,0,0,0,0,1
0.251792226,0.063957603,0,0,1,0,0,0,0,0,2
0.268257492,0.085271172,0,0,1,0,0,0,0,0,2
0.174733214,0.065560829,1,0,0,0,0,0,0,0,0
0.196742396,0.170870285,0,0,0,1,0,0,0,0,1
0.249593143,0.045698903,0,0,0,1,0,0,0,0,0
0.203347759,0.07573323,0,0,0,0,0,1,0,0,1
0.193424109,0.071967377,0,0,0,1,0,0,0,0,2
0.191830712,0.0700067,0,0,0,0,1,0,0,0,0
0.259151327,0.059407931,0,0,1,0,0,0,0,0,1
0.252605293,0.198432581,0,0,1,0,0,0,0,0,2
0.188656722,0.135994786,0,0,0,0,1,0,0,0,0
0.155592083,0.093959702,0,0,1,0,0,0,0,0,2
0.171049459,0.09607237,0,0,0,1,0,0,0,0,1
0.267700436,0.087025243,0,0,0,1,0,0,0,0,1
0.184752784,0.100473075,0,0,0,1,0,0,0,0,1
0.234798321,0.069527943,0,0,1,0,0,0,0,0,2
0.263831125,0.046251935,0,0,0,0,0,0,1,0,0
0.164977083,0.076319556,1,0,0,0,0,0,0,0,0
0.169837408,0.076741668,1,0,0,0,0,0,0,0,0
0.344489397,0.07402307,0,1,0,0,0,0,0,0,0
0.20447403,0.089336297,0,0,0,1,0,0,0,0,2
0.307751246,0.090246025,0,0,1,0,0,0,0,0,1
0.177913519,0.096755508,0,0,0,1,0,0,0,0,1
0.182617672,0.084595011,0,0,1,0,0,0,0,0,2
0.159088716,0.068265876,0,0,1,0,0,0,0,0,2
0.289525142,0.093871293,0,0,0,1,0,0,0,0,2
0.19808664,0.071806956,0,0,0,1,0,0,0,0,2
0.200809474,0.083950468,1,0,0,0,0,0,0,0,0
0.335053407,0.081234136,0,0,0,1,0,0,0,0,0
0.275038641,0.086233349,0,0,0,1,0,0,0,0,1
0.226123133,0.086908289,0,0,0,1,0,0,0,0,1
0.240135059,0.057488498,0,0,0,0,1,0,0,0,1
0.281854256,0.056177012,0,0,0,1,0,0,0,0,0
0.228914784,0.099534129,0,0,0,1,0,0,0,0,1
0.179135951,0.177555838,0,0,0,1,0,0,0,0,0
0.317156895,0.077386392,1,0,0,0,0,0,0,0,0
0.249041065,0.076320314,0,0,0,0,1,0,0,0,1
0.26680314,0.084985831,0,0,0,1,0,0,0,0,1
0.161952854,0.175166214,0,0,0,1,0,0,0,0,2
0.155097119,0.075927566,0,0,0,1,0,0,0,0,2
0.187912674,0.116339486,0,0,0,1,0,0,0,0,2
0.283489375,0.073504159,0,0,1,0,0,0,0,0,2
0.273324967,0.100048055,0,0,0,1,0,0,0,0,1
0.284733305,0.103626715,0,0,0,1,0,0,0,0,0
0.286308042,0.040921313,0,0,1,0,0,0,0,0,2
0.222326672,0.096183126,0,0,0,1,0,0,0,0,1
0.234640381,0.095502932,0,0,0,1,0,0,0,0,1
0.168688034,0.068564461,1,0,0,0,0,0,0,0,0
0.234437458,0.045201897,1,0,0,0,0,0,0,0,0
0.270920833,0.091256175,0,0,0,1,0,0,0,0,1
0.246149037,0.135667238,0,0,0,1,0,0,0,0,1
0.253835873,0.111277084,0,0,0,1,0,0,0,0,0
0.151925365,0.089114069,0,0,0,1,0,0,0,0,1
0.337559235,0.123916389,0,0,0,1,0,0,0,0,0
0.167257445,0.072760474,1,0,0,0,0,0,0,0,0
0.165069323,0.085355675,0,0,1,0,0,0,0,0,2
0.165937641,0.071606299,0,0,0,1,0,0,0,0,1
0.385643907,0.087966288,1,0,0,0,0,0,0,0,0
0.20066672,0.077922583,0,0,0,1,0,0,0,0,0
0.281870104,0.085756777,0,0,1,0,0,0,0,0,2
0.237268634,0.07214748,0,0,0,1,0,0,0,0,2
0.296732182,0.058838243,0,0,0,1,0,0,0,0,0
0.224154435,0.111485174,0,0,0,1,0,0,0,0,2
0.33762325,0.092899634,0,0,1,0,0,0,0,0,1
0.202141126,0.172449441,0,0,0,1,0,0,0,0,1
0.208177598,0.095260834,0,0,1,0,0,0,0,0,1
0.189126397,0.091728297,0,0,0,1,0,0,0,0,1
0.239421042,0.101353523,0,0,0,1,0,0,0,0,0
0.214727363,0.091358365,0,0,0,1,0,0,0,0,1
0.224698584,0.091948212,0,0,0,1,0,0,0,0,1
0.241996828,0.042658002,0,0,1,0,0,0,0,0,2
0.248473742,0.076824127,0,0,0,1,0,0,0,0,0
0.158552669,0.079116958,0,0,1,0,0,0,0,0,2
0.265193882,0.081794745,0,0,0,1,0,0,0,0,0
0.241586731,0.080224073,0,0,0,1,0,0,0,0,0
0.253572577,0.07221285,0,0,0,1,0,0,0,0,0
0.147247161,0.094009921,0,0,1,0,0,0,0,0,2
0.246576801,0.055290373,0,0,1,0,0,0,0,0,2
0.43333948,0.107608255,0,0,1,0,0,0,0,0,0
0.287649717,0.076570486,0,0,0,1,0,0,0,0,0
0.233173686,0.065588777,0,0,0,1,0,0,0,0,0
0.318678177,0.077865177,0,0,0,0,0,1,0,0,2
0.244298871,0.08038419,0,0,0,1,0,0,0,0,0
0.201039458,0.115823343,0,0,0,1,0,0,0,0,1
0.281555597,0.057373061,0,0,0,0,0,1,0,0,2
0.316774951,0.078615963,0,0,0,1,0,0,0,0,0
0.187923012,0.092349911,0,0,0,1,0,0,0,0,1
0.275805573,0.082668839,0,0,0,1,0,0,0,0,0
0.25024581,0.091199799,0,0,0,1,0,0,0,0,1
0.234437458,0.045201897,0,0,1,0,0,0,0,0,2
0.215164926,0.098135644,0,0,0,1,0,0,0,0,2
0.170027025,0.1000081,0,0,0,1,0,0,0,0,1
0.275774092,0.074953169,0,0,0,1,0,0,0,0,0
0.176968829,0.169225252,0,0,0,1,0,0,0,0,1
0.276584911,0.068723903,0,0,0,1,0,0,0,0,0
0.182863979,0.081698898,1,0,0,0,0,0,0,0,0
0.291000697,0.085334818,0,0,0,1,0,0,0,0,0
0.208064983,0.089952451,0,0,0,1,0,0,0,0,0
0.239907566,0.073788213,0,0,0,1,0,0,0,0,2
0.182814557,0.162466831,0,0,0,1,0,0,0,0,2
0.276759484,0.061399121,0,0,1,0,0,0,0,0,2
0.271936695,0.098427867,0,0,0,0,1,0,0,0,0
0.154141147,0.070178517,0,0,1,0,0,0,0,0,2
0.221083055,0.086690818,0,0,0,1,0,0,0,0,1
0.191621385,0.097541832,0,0,0,0,1,0,0,0,1
0.304690313,0.108084308,0,0,1,0,0,0,0,0,1
0.203366641,0.063183389,1,0,0,0,0,0,0,0,0
0.193989998,0.088234464,0,0,0,1,0,0,0,0,1
0.28860596,0.076708838,0,0,0,1,0,0,0,0,0
0.320432227,0.070966619,0,0,0,1,0,0,0,0,0
0.176493611,0.084848758,0,0,1,0,0,0,0,0,2
0.172763314,0.065437878,0,0,1,0,0,0,0,0,2
0.314204289,0.059148605,0,0,1,0,0,0,0,0,2
0.249883836,0.074718656,0,0,0,1,0,0,0,0,0
0.307329929,0.063134238,0,0,0,1,0,0,0,0,0
0.312231846,0.092390257,0,0,0,1,0,0,0,0,0
0.226833754,0.095431693,0,0,0,1,0,0,0,0,2
0.236433139,0.084853703,0,0,0,1,0,0,0,0,1
0.168340757,0.073402527,1,0,0,0,0,0,0,0,0
0.213481707,0.084805061,0,0,1,0,0,0,0,0,2
0.169985958,0.070417187,1,0,0,0,0,0,0,0,0
0.232144759,0.088624643,0,0,0,1,0,0,0,0,1
0.26167225,0.109299914,0,0,0,1,0,0,0,0,2
0.164035628,0.076257403,1,0,0,0,0,0,0,0,0
0.467522773,0.120617507,0,1,0,0,0,0,0,0,1
0.168585341,0.08031585,0,0,1,0,0,0,0,0,2
0.271454271,0.06655511,0,0,0,1,0,0,0,0,0
0.219455027,0.063887656,0,0,0,1,0,0,0,0,0
0.235637225,0.056889486,1,0,0,0,0,0,0,0,0
0.228246225,0.084102147,0,0,1,0,0,0,0,0,2
0.27209318,0.074921296,0,0,0,0,1,0,0,0,1
0.253937388,0.085437573,0,0,0,0,1,0,0,0,1
0.19207133,0.073794073,0,0,0,0,1,0,0,0,1
0.336101499,0.082973644,1,0,0,0,0,0,0,0,0
0.299083435,0.064977712,0,0,0,1,0,0,0,0,0
0.160215396,0.084401339,0,0,0,1,0,0,0,0,2
0.25804035,0.091767424,0,0,1,0,0,0,0,0,2
0.279189506,0.049537436,0,0,0,0,0,1,0,0,2
0.245555506,0.087271156,0,0,0,1,0,0,0,0,1
0.21226094,0.072513285,1,0,0,0,0,0,0,0,0
0.212680237,0.069948718,1,0,0,0,0,0,0,0,0
0.215872943,0.135050209,0,0,0,1,0,0,0,0,1
0.34207857,0.090094528,0,1,0,0,0,0,0,0,0
0.166866617,0.093030439,0,0,1,0,0,0,0,0,2
0.160045825,0.077441958,1,0,0,0,0,0,0,0,0
0.329509174,0.078858151,0,0,0,1,0,0,0,0,0
0.186910534,0.069092796,0,0,1,0,0,0,0,0,2
0.202566233,0.071290326,0,0,0,1,0,0,0,0,2
0.296870889,0.063816772,0,0,1,0,0,0,0,0,0
0.176493234,0.073524561,1,0,0,0,0,0,0,0,0
0.202786467,0.081676074,0,0,0,1,0,0,0,0,2
0.273485425,0.059601252,0,0,0,1,0,0,0,0,0
0.275304774,0.074143188,0,0,0,0,1,0,0,0,0
0.239757881,0.083490223,0,0,0,1,0,0,0,0,1
0.174272144,0.070417187,1,0,0,0,0,0,0,0,0
0.29073544,0.06877904,0,0,0,1,0,0,0,0,0
0.314184456,0.086069563,0,0,1,0,0,0,0,0,2
0.233761802,0.092567681,0,0,0,1,0,0,0,0,2
0.202906258,0.079079788,0,0,0,1,0,0,0,0,1
0.275858288,0.064786607,0,0,0,0,0,0,1,0,2
0.292071376,0.046753006,0,0,0,1,0,0,0,0,0
0.419879601,0.095011329,0,1,0,0,0,0,0,0,1
0.193060361,0.156298615,0,0,0,1,0,0,0,0,2
0.181359854,0.10031058,0,0,0,1,0,0,0,0,1
0.340720507,0.088577015,0,0,1,0,0,0,0,0,2
0.23699839,0.080829659,0,0,0,1,0,0,0,0,0
0.222795431,0.087049717,0,0,0,1,0,0,0,0,1
0.285911843,0.064673757,0,0,0,1,0,0,0,0,0
0.28997501,0.058470535,0,0,1,0,0,0,0,0,2
0.186910982,0.095414354,0,0,0,1,0,0,0,0,1
0.17561934,0.087798627,0,0,1,0,0,0,0,0,2
0.197603095,0.068956225,0,0,0,1,0,0,0,0,2
0.413057312,0.075980591,0,0,1,0,0,0,0,0,0
0.177854123,0.173224382,0,0,0,1,0,0,0,0,1
0.216941042,0.087037414,0,0,0,1,0,0,0,0,2
0.223558204,0.107319519,0,0,0,1,0,0,0,0,1
0.233646145,0.074293082,1,0,0,0,0,0,0,0,0
0.203191741,0.050239592,0,0,0,1,0,0,0,0,0
0.151596335,0.068953565,0,0,1,0,0,0,0,0,2
0.201046541,0.088455541,0,0,0,1,0,0,0,0,1
0.216655733,0.081452483,0,0,1,0,0,0,0,0,2
0.279802146,0.041859333,0,0,1,0,0,0,0,0,2
0.252090477,0.088134842,0,0,1,0,0,0,0,0,2
0.264526386,0.091526256,0,0,0,1,0,0,0,0,2
0.230562361,0.095535349,0,0,1,0,0,0,0,0,2
0.263461594,0.070468893,0,0,0,1,0,0,0,0,0
0.258541616,0.074448079,0,0,0,1,0,0,0,0,0
0.291070605,0.069211498,0,0,1,0,0,0,0,0,2
0.249382477,0.051955599,0,0,1,0,0,0,0,0,2
0.255424254,0.105035579,0,0,0,1,0,0,0,0,0
0.2157805,0.082716238,0,0,0,1,0,0,0,0,2
0.200597014,0.095206684,0,0,1,0,0,0,0,0,2
0.362615953,0.089994653,0,1,0,0,0,0,0,0,1
0.153444804,0.099718673,0,0,1,0,0,0,0,0,2
0.220302615,0.077309925,0,0,0,1,0,0,0,0,1
0.194583999,0.068138687,0,0,0,0,0,1,0,0,0
0.327166572,0.105154209,0,0,1,0,0,0,0,0,2
0.270899116,0.100435756,0,0,0,1,0,0,0,0,0
0.288567641,0.072458178,0,0,0,1,0,0,0,0,0
0.209751894,0.078525647,0,0,0,0,1,0,0,0,0
0.436620938,0.110421434,0,0,1,0,0,0,0,0,0
0.159862634,0.170170531,0,0,0,1,0,0,0,0,1
0.321644541,0.092985962,0,0,1,0,0,0,0,0,1
0.33151408,0.070823901,0,1,0,0,0,0,0,0,0
0.323127067,0.068035064,1,0,0,0,0,0,0,0,0
0.295472288,0.071986376,0,0,0,1,0,0,0,0,0
0.23643267,0.067360763,0,0,0,1,0,0,0,0,0
0.198614885,0.075927214,0,0,0,1,0,0,0,0,0
0.159554251,0.164980823,0,0,0,1,0,0,0,0,1
0.321158197,0.066088863,1,0,0,0,0,0,0,0,0
0.251760782,0.09060576,0,0,0,1,0,0,0,0,2
0.195111675,0.096666169,0,0,0,1,0,0,0,0,1
0.25945164,0.103809492,0,0,0,1,0,0,0,0,1
0.159959467,0.059354936,0,0,0,0,1,0,0,0,1
0.186154419,0.101587818,0,0,0,1,0,0,0,0,1
0.14956563,0.165502252,0,0,0,1,0,0,0,0,1
0.164646202,0.128686522,0,0,0,0,1,0,0,0,0
0.207777715,0.086930377,0,0,0,1,0,0,0,0,2
0.253645217,0.07886273,0,0,0,1,0,0,0,0,2
0.226289461,0.088236204,0,0,0,1,0,0,0,0,2
0.188276262,0.152902685,0,0,0,1,0,0,0,0,2
0.242763181,0.083359043,0,0,0,1,0,0,0,0,0
0.235897402,0.072182998,0,0,0,1,0,0,0,0,1
0.134388123,0.08999794,0,0,1,0,0,0,0,0,2
0.236391151,0.092746457,0,0,0,1,0,0,0,0,2
0.219936288,0.098793353,0,0,0,1,0,0,0,0,2
0.264561083,0.079768053,0,0,0,0,1,0,0,0,1
0.264712185,0.056563332,0,0,1,0,0,0,0,0,2
0.154212146,0.084167712,0,0,1,0,0,0,0,0,2
0.24193957,0.085663896,0,0,0,1,0,0,0,0,2
0.223716414,0.10886988,0,0,0,1,0,0,0,0,1
0.286293437,0.09879272,0,0,1,0,0,0,0,0,1
0.209607416,0.087342131,0,0,0,1,0,0,0,0,2
0.196574515,0.091037949,0,0,0,1,0,0,0,0,1
0.187851513,0.081167694,0,0,0,1,0,0,0,0,2
0.327972732,0.048111031,0,0,0,0,1,0,0,0,0
0.28276756,0.070674629,0,0,0,1,0,0,0,0,0
0.274752712,0.07661383,0,0,1,0,0,0,0,0,2
0.232440795,0.075886153,0,0,1,0,0,0,0,0,2
0.175204282,0.121410651,0,0,0,1,0,0,0,0,1
0.190305051,0.0948805,0,0,0,1,0,0,0,0,1
0.188961631,0.160935039,0,0,0,1,0,0,0,0,2
0.363280704,0.09572366,0,1,0,0,0,0,0,0,1
0.196609104,0.098265287,0,0,0,1,0,0,0,0,1
0.184350613,0.079514666,0,0,1,0,0,0,0,0,2
0.184797775,0.119395593,0,0,0,1,0,0,0,0,2
0.386157627,0.086500012,1,0,0,0,0,0,0,0,0
0.206231437,0.071112788,0,0,0,1,0,0,0,0,2
0.216049197,0.088745701,0,0,0,1,0,0,0,0,1
