alpha_AF4,alpha_F8,alpha_F4,alpha_FC6,alpha_FC5,alpha_F3,alpha_F7,alpha_AF3,betal_AF4,betal_F8,betal_F4,betal_FC6,betal_FC5,betal_F3,betal_F7,betal_AF3,betah_AF4,betah_F8,betah_F4,betah_FC6,betah_FC5,betah_F3,betah_F7,betah_AF3,face_label,name,video,self,raw
0.041788,0.015257,0.051523,0.024143,0.0029663,0.036893,0.023672,0.042803,0.026932,0.038804,0.06268,0.04991,0.010609,0.044553,0.013326,0.037828,0.0084328,0.021718,0.031645,0.037572,0.0094802,0.031808,0.013097,0.017861,0,ge,part3,3,937
0.034403,0.013482,0.052212,0.038458,0.0038505,0.010357,0.019609,0.020632,0.013244,0.025443,0.019527,0.043029,0.011435,0.0063903,0.015395,0.0071736,0.0069152,0.010036,0.026121,0.02037,0.0069209,0.017599,0.0051544,0.012757,0,ge,part3,3,938
0.027915,0.0098955,0.03038,0.019234,0.0027613,0.023433,0.02969,0.023291,0.018494,0.020749,0.03254,0.03753,0.007908,0.022008,0.020407,0.019233,0.018401,0.025496,0.033921,0.036101,0.01292,0.027875,0.010601,0.024322,0,ge,part3,3,939
0.053638,0.02458,0.066897,0.029381,0.0040133,0.065724,0.060812,0.051896,0.035015,0.047671,0.065642,0.045063,0.01805,0.04833,0.040699,0.039371,0.034894,0.061306,0.062894,0.085693,0.030196,0.051019,0.028574,0.040295,0,ge,part3,3,940
0.044858,0.026596,0.057326,0.046401,0.0013014,0.031307,0.02044,0.034928,0.021644,0.049915,0.037226,0.045405,0.0093683,0.023115,0.019067,0.020173,0.011652,0.024894,0.024881,0.037175,0.0072893,0.015581,0.0060216,0.013548,1,ge,part3,3,941
0.031797,0.020236,0.03925,0.025399,0.0016392,0.019678,0.019582,0.021959,0.01847,0.039777,0.023012,0.02759,0.011354,0.014521,0.021951,0.014312,0.013965,0.027794,0.033498,0.031195,0.011602,0.024568,0.011186,0.018988,1,ge,part3,3,942
0.035239,0.020617,0.056966,0.028894,0.00099495,0.048609,0.01701,0.042893,0.027528,0.042836,0.035932,0.05325,0.0081265,0.030334,0.02018,0.028148,0.017753,0.035351,0.034675,0.048063,0.018615,0.027521,0.01657,0.021721,1,ge,part3,3,943
0.020992,0.0065075,0.058786,0.029905,0.001799,0.03126,0.0077673,0.031069,0.017929,0.030792,0.036989,0.062881,0.0065517,0.017964,0.010637,0.017523,0.0074723,0.018772,0.013526,0.020185,0.0075158,0.010896,0.0055895,0.0088378,0,ge,part3,3,944
0.03376,0.017406,0.048116,0.018808,0.0015801,0.02845,0.015829,0.031875,0.023077,0.03117,0.044061,0.050863,0.0085328,0.031515,0.0084414,0.029076,0.021646,0.030766,0.040934,0.044973,0.019963,0.027612,0.017467,0.025378,1,ge,part3,3,945
0.10582,0.019503,0.12463,0.032585,0.0059237,0.15128,0.059805,0.14735,0.083323,0.089206,0.098904,0.085051,0.025771,0.10082,0.049019,0.094596,0.038959,0.049675,0.073862,0.081405,0.033931,0.059103,0.03958,0.049047,1,ge,part3,3,946
0.073385,0.030917,0.045542,0.032074,0.0048248,0.05201,0.067646,0.056588,0.0553,0.087802,0.076765,0.094583,0.020869,0.066947,0.041402,0.06019,0.026919,0.039302,0.07426,0.057826,0.023062,0.076287,0.02009,0.051592,1,ge,part3,3,947
0.011331,0.0045422,0.063388,0.020693,0.00066972,0.020132,0.0044902,0.017403,0.024245,0.041128,0.059479,0.065641,0.0072301,0.026384,0.0065476,0.026939,0.014778,0.025863,0.029547,0.045679,0.011504,0.017308,0.01222,0.015859,1,ge,part3,3,948
0.014021,0.010255,0.05917,0.037058,0.0012523,0.013932,0.006107,0.011653,0.0080559,0.014884,0.025909,0.054443,0.0021151,0.011944,0.0051667,0.0087773,0.0096587,0.022439,0.019859,0.041972,0.0076027,0.0078852,0.0078495,0.0082722,1,ge,part3,3,949
0.13706,0.031083,0.11915,0.057773,0.0074635,0.10018,0.087051,0.13437,0.051548,0.086549,0.056928,0.054698,0.01277,0.068812,0.033875,0.059629,0.083384,0.10547,0.12052,0.10601,0.066653,0.1265,0.066442,0.10472,1,ge,part3,3,950
0.01437,0.007992,0.044307,0.027535,0.00036268,0.013575,0.0043295,0.012889,0.00932,0.021453,0.026121,0.041289,0.0031415,0.01226,0.0064237,0.0098269,0.0087017,0.020221,0.014124,0.026458,0.0070021,0.011195,0.0079137,0.0090177,0,ge,part3,3,951
0.042769,0.015571,0.052979,0.036471,0.0040069,0.01038,0.083498,0.021647,0.079202,0.1292,0.10008,0.1141,0.020762,0.096305,0.033243,0.090017,0.035736,0.055616,0.078401,0.082779,0.019299,0.050203,0.017302,0.046147,1,ge,part3,3,952
0.016248,0.0084877,0.028903,0.014825,0.0018458,0.015322,0.0093391,0.015457,0.013228,0.017502,0.02811,0.056778,0.0054763,0.019648,0.011233,0.016385,0.0099825,0.011292,0.020523,0.023018,0.0070752,0.019067,0.0065121,0.015344,1,ge,part3,3,953
0.020928,0.012366,0.029059,0.024466,0.00071057,0.016731,0.014503,0.017583,0.011721,0.028069,0.022099,0.050811,0.0027368,0.0089871,0.0081753,0.0078711,0.010035,0.025512,0.015004,0.031228,0.006247,0.014265,0.0057416,0.011681,0,ge,part3,3,954
0.070101,0.024413,0.058461,0.046639,0.0024884,0.080573,0.021346,0.083987,0.031913,0.04507,0.042715,0.056327,0.011305,0.047407,0.01226,0.042613,0.03528,0.046525,0.058992,0.071387,0.029546,0.064521,0.023797,0.051199,0,ge,part3,3,955
0.026779,0.011305,0.038813,0.020127,0.0011794,0.029703,0.016566,0.027377,0.019661,0.043269,0.027665,0.045917,0.00556,0.018156,0.010209,0.017085,0.018497,0.035182,0.029447,0.038173,0.0081725,0.028624,0.0081678,0.02407,1,ge,part3,3,956
0.020066,0.012625,0.025854,0.03268,0.0005554,0.0066466,0.011518,0.009521,0.010168,0.023167,0.0094047,0.022979,0.005222,0.014011,0.0080775,0.010285,0.0096045,0.01924,0.0073551,0.020611,0.0092337,0.010148,0.01001,0.0086063,1,ge,part3,3,957
0.012785,0.0068498,0.037476,0.0098455,0.0015787,0.01908,0.013482,0.018854,0.0084312,0.011113,0.0079902,0,0.0066951,0.01504,0.010801,0.011345,0.011834,0.019924,0.030214,0.022922,0.0089611,0.026208,0.0093728,0.018541,1,ge,part3,3,958
0.0073916,0.0043679,0.031289,0.006571,0.0014779,0.0089331,0.004486,0.0072464,0.0076436,0.0083215,0.0036452,0.0093422,0.00177,0.0054446,0.0069105,0.0067872,0.0015036,0.0041098,0.0068301,0,0.0031648,0.0034504,0.0020096,0.0029314,1,ge,part3,3,959
0.011282,0.0068317,0.033841,0.01987,0.00022946,0.0091838,0.0029188,0.011234,0.0039798,0.0082432,0.011708,0.017819,0.001878,0.0089944,0.0045564,0.0058879,0.0060951,0.019672,0.011204,0.021905,0.0021476,0.0088494,0.0022987,0.0069432,0,ge,part3,3,960
0.067901,0.01471,0.063352,0.049253,0.003943,0.024834,0.053987,0.048224,0.054222,0.063174,0.044282,0.063541,0.019655,0.034438,0.045053,0.042092,0.023736,0.034031,0.032948,0.03673,0.019571,0.027382,0.012691,0.028069,1,ge,part3,3,961
0.048479,0.015657,0.061055,0.019101,0.0018663,0.05938,0.018859,0.061247,0.030676,0.037742,0.042863,0.040079,0.012565,0.027673,0.028422,0.029682,0.040212,0.053756,0.074951,0.053806,0.027459,0.082824,0.023426,0.061407,0,ge,part3,3,962
0.04031,0.011354,0.04993,0.038229,0.0022834,0.02915,0.034946,0.034035,0.015244,0.025347,0.035913,0.046251,0.0093877,0.021085,0.024,0.015157,0.020107,0.024153,0.050185,0.049143,0.021282,0.043544,0.016552,0.031944,1,ge,part3,3,963
0.023058,0.008228,0.07454,0.035382,0.0011245,0.017686,0.026388,0.019082,0.014193,0.036776,0.033753,0.049108,0.006378,0.014183,0.017701,0.011025,0.011752,0.02723,0.025306,0.028817,0.0070128,0.019075,0.0068487,0.015117,1,ge,part3,3,964
0.057826,0.036519,0.047814,0.063721,0.0019149,0.034966,0.022675,0.041507,0.015149,0.019924,0.037215,0.05221,0.010112,0.03235,0.020657,0.022103,0.0078621,0.01576,0.018455,0.01829,0.0080946,0.023574,0.013742,0.013672,0,ge,part3,3,965
0.044096,0.017629,0.058236,0.02619,0.0028445,0.029922,0.042029,0.034726,0.030442,0.036944,0.038212,0.062049,0.020765,0.026268,0.042788,0.027104,0.057424,0.093865,0.071327,0.12338,0.053162,0.063884,0.040291,0.061653,1,ge,part3,3,967
0.060504,0.012638,0.058681,0.029075,0.0047202,0.044826,0.09565,0.051802,0.030089,0.041881,0.038626,0.04057,0.020002,0.040659,0.054845,0.031642,0.01859,0.030027,0.039216,0.052548,0.013414,0.028055,0.014356,0.022826,1,ge,part3,3,968
0.050422,0.031918,0.099648,0.067168,0.001673,0.071003,0.015408,0.062568,0.019651,0.058897,0.0347,0.061384,0.0089018,0.02738,0.021467,0.019439,0.025498,0.059959,0.05879,0.071316,0.02053,0.04367,0.011542,0.035589,1,ge,part3,3,969
0.082806,0.056484,0.13934,0.018153,0.0093736,0.039642,0.064123,0.053366,0.057663,0.19511,0.084727,0.027797,0.040415,0.031875,0.046949,0.035162,0.02403,0.1215,0.038886,0.023894,0.068635,0.035778,0.028053,0.022579,1,li,part1,2,973
0.068724,0.044089,0.25571,0.016451,0.0080954,0.042262,0.11976,0.036602,0.068026,0.17338,0.12446,0.042388,0.047146,0.081645,0.067336,0.061743,0.052373,0.13058,0.13181,0.063493,0.10749,0.082562,0.044005,0.066118,0,li,part1,2,976
0.1025,0.04334,0.12631,0.03376,0.0094614,0.073543,0.10524,0.083866,0.091073,0.18023,0.11735,0.073843,0.063816,0.06482,0.096569,0.071703,0.054278,0.14981,0.068359,0.057801,0.10348,0.057104,0.058204,0.051901,0,li,part1,2,977
0.10941,0.059934,0.18051,0.064111,0.0095571,0.069139,0.085126,0.072389,0.051209,0.15047,0.1256,0.068727,0.029523,0.060472,0.026487,0.053503,0.032648,0.098295,0.099501,0.063468,0.10621,0.053632,0.034236,0.035912,0,li,part1,2,978
0.1382,0.064392,0.15837,0.022144,0.010191,0.10684,0.083538,0.12621,0.090188,0.17633,0.12158,0.051284,0.050758,0.074705,0.070464,0.075529,0.040886,0.13049,0.079092,0.038143,0.12012,0.06672,0.028033,0.050614,0,li,part1,2,979
0.079676,0.049774,0.19585,0.073144,0.0086918,0.16164,0.12324,0.10705,0.084871,0.16381,0.12814,0.20486,0.053214,0.11504,0.11115,0.079525,0.09059,0.18616,0.11549,0.1317,0.13189,0.12258,0.08592,0.10017,0,li,part1,2,980
0.070152,0.049821,0.17342,0.07052,0.0087346,0.056574,0.057321,0.053432,0.053207,0.12684,0.1653,0.13926,0.03487,0.052405,0.043801,0.047808,0.041719,0.14658,0.075754,0.08662,0.11746,0.066115,0.031087,0.048253,0,li,part1,2,981
0.12105,0.070236,0.14483,0.027849,0.0075995,0.11719,0.04436,0.11392,0.053936,0.17481,0.10957,0.031662,0.030359,0.057023,0.057697,0.048208,0.066997,0.1769,0.12726,0.08051,0.13021,0.10041,0.053808,0.079574,0,li,part1,2,983
0.052232,0.050769,0.078738,0.051189,0.0055781,0.056705,0.052331,0.042871,0.056318,0.16452,0.085666,0.07799,0.048045,0.050903,0.051897,0.045472,0.030433,0.10955,0.043286,0.05291,0.12365,0.04583,0.038168,0.033135,1,li,part1,2,989
0.10992,0.06364,0.098882,0.053814,0.010853,0.082813,0.059575,0.095853,0.051718,0.18202,0.065458,0.10634,0.053386,0.043652,0.044009,0.040623,0.035839,0.13173,0.050888,0.066022,0.099361,0.051856,0.034072,0.037346,1,li,part1,2,991
0.10736,0.051512,0.066942,0.0099403,0.010547,0.087956,0.078335,0.092787,0.092589,0.24249,0.076432,0.048869,0.052601,0.087747,0.075574,0.082734,0.078026,0.19426,0.080353,0.067714,0.10662,0.068167,0.055031,0.073464,0,li,part1,2,992
0.079135,0.055933,0.080267,0.03986,0.0068295,0.05737,0.048988,0.0659,0.05053,0.15966,0.095312,0.084535,0.030512,0.060998,0.028748,0.052251,0.043663,0.16153,0.091591,0.06736,0.1166,0.054493,0.021689,0.04732,1,li,part1,2,993
0.18261,0.073771,0.10845,0.029165,0.013348,0.17141,0.11836,0.18467,0.093992,0.22245,0.10064,0.064289,0.062347,0.096704,0.073744,0.088256,0.08059,0.18395,0.12149,0.092842,0.12645,0.12147,0.057776,0.099023,0,li,part1,2,996
0.093078,0.053649,0.10874,0.025689,0.0085047,0.06792,0.058835,0.079148,0.084739,0.22882,0.054492,0.04307,0.063181,0.062092,0.061248,0.066944,0.054893,0.14533,0.041676,0.040919,0.10686,0.048293,0.05686,0.043984,1,li,part1,2,997
0.051328,0.040956,0.089128,0.017763,0.0086902,0.035568,0.064238,0.036777,0.051202,0.17006,0.064054,0.030297,0.04775,0.03262,0.037951,0.036135,0.020048,0.1133,0.030663,0.027072,0.064114,0.036121,0.016987,0.022451,0,li,part1,2,998
0.067949,0.046115,0.069975,0.081449,0.0090407,0.042097,0.051159,0.05402,0.051244,0.18648,0.038435,0.066345,0.042721,0.040802,0.041532,0.037898,0.044699,0.14057,0.065578,0.054388,0.11808,0.052437,0.04207,0.04474,1,li,part1,2,999
0.087811,0.050384,0.074741,0.05274,0.0093683,0.09464,0.08696,0.085968,0.060231,0.1743,0.090664,0.085846,0.052962,0.058465,0.05446,0.056129,0.04707,0.17334,0.043631,0.070813,0.077398,0.044187,0.045833,0.039593,1,li,part1,2,1000
0.064208,0.043288,0.079754,0.0039779,0.0070263,0.073533,0.082738,0.056247,0.078332,0.24485,0.079568,0.056978,0.063585,0.082742,0.063741,0.067536,0.049995,0.16156,0.060936,0.047828,0.11032,0.064058,0.045853,0.050407,1,li,part1,2,1001
0.056032,0.050624,0.13991,0.040541,0.0090483,0.050282,0.05586,0.044634,0.063264,0.17761,0.082617,0.040622,0.048436,0.04986,0.056376,0.049232,0.036572,0.16255,0.060146,0.041517,0.088096,0.045232,0.029721,0.034145,0,li,part1,2,1002
0.087235,0.06355,0.11808,0.018462,0.0077995,0.057075,0.050512,0.068902,0.055379,0.18193,0.075966,0.043244,0.062362,0.03793,0.056451,0.038984,0.03229,0.12189,0.071433,0.038268,0.064668,0.052302,0.02889,0.039878,1,li,part1,2,1005
0.082781,0.056975,0.10063,0.031301,0.0062834,0.077905,0.079253,0.07126,0.068072,0.17402,0.096919,0.051606,0.052445,0.064654,0.063758,0.059741,0.055617,0.14425,0.0972,0.061291,0.10422,0.097437,0.067149,0.06817,1,li,part1,2,1006
0.092599,0.04315,0.09631,0.024487,0.010246,0.09808,0.09867,0.093399,0.082472,0.1938,0.077285,0.067298,0.071785,0.069694,0.0735,0.069764,0.055577,0.1234,0.07209,0.058643,0.091055,0.060993,0.057383,0.053214,1,li,part1,2,1007
0.1051,0.055644,0.077555,0.01914,0.010072,0.07137,0.072761,0.087362,0.04623,0.13006,0.096414,0.063924,0.036277,0.065604,0.046652,0.05148,0.048885,0.14613,0.065008,0.058698,0.10823,0.059318,0.040252,0.051111,1,li,part1,2,1009
0.085527,0.037635,0.033468,0.12239,0.0079878,0.053719,0.089365,0.060941,0.077241,0.15146,0.065158,0.18456,0.046526,0.059252,0.075233,0.06248,0.04274,0.14257,0.053936,0.10445,0.094089,0.047072,0.052989,0.0375,1,li,part1,2,1015
0.12679,0.060884,0.10182,0.089929,0.010635,0.082273,0.075654,0.1121,0.066069,0.13029,0.085608,0.15443,0.044276,0.054035,0.051374,0.056289,0.051025,0.16273,0.092134,0.087616,0.10865,0.080567,0.03905,0.062665,1,li,part1,2,1018
0.12263,0.054464,0.076716,0.021177,0.011359,0.078464,0.12223,0.093578,0.10126,0.18842,0.14177,0.10738,0.065729,0.093269,0.099243,0.09307,0.063601,0.16829,0.14501,0.11701,0.11755,0.11463,0.040053,0.088643,1,li,part1,2,1020
0.098241,0.070951,0.065348,0.014381,0.012229,0.060561,0.064234,0.070304,0.059821,0.16672,0.066583,0.058103,0.052593,0.074255,0.058199,0.060507,0.05405,0.18816,0.064009,0.062981,0.092449,0.077051,0.025292,0.062183,1,li,part1,2,1021
0.050891,0.041957,0.088886,0.020606,0.0065322,0.037307,0.070246,0.037348,0.052529,0.13068,0.069902,0.05565,0.064501,0.060403,0.05434,0.051958,0.032049,0.12535,0.03846,0.037614,0.11302,0.037463,0.034577,0.029027,1,li,part1,2,1022
0.064788,0.0472,0.053203,0.031143,0.0067759,0.023744,0.056847,0.033617,0.049108,0.19537,0.047569,0.050333,0.046289,0.039178,0.025641,0.036923,0.026046,0.1371,0.025658,0.023305,0.065828,0.02044,0.021722,0.018162,1,li,part1,2,1023
0.046703,0.024849,0.06534,0.0090816,0.0084333,0.056475,0.047881,0.053071,0.053132,0.10644,0.061966,0.037754,0.064379,0.029929,0.081212,0.034553,0.03753,0.13064,0.05714,0.049617,0.099822,0.050022,0.038307,0.035946,1,li,part1,2,1024
0.098805,0.052467,0.095084,0.028395,0.0086395,0.12722,0.048984,0.1161,0.049525,0.12189,0.074088,0.02851,0.045595,0.060022,0.048673,0.05329,0.060562,0.18905,0.07885,0.057937,0.11764,0.066793,0.045763,0.059906,1,li,part1,2,1026
0.14068,0.05792,0.11671,0.034266,0.010714,0.12384,0.1097,0.13577,0.11859,0.27127,0.11959,0.13451,0.0726,0.10875,0.075542,0.11113,0.086817,0.14974,0.094988,0.10724,0.12742,0.090531,0.086069,0.086769,1,li,part1,2,1027
0.088948,0.04316,0.10462,0.034563,0.011086,0.061698,0.056546,0.076901,0.072322,0.25647,0.068989,0.059014,0.073564,0.050966,0.040253,0.0556,0.032061,0.094395,0.043181,0.036267,0.072777,0.038827,0.019564,0.034993,1,li,part1,2,1028
0.057432,0.036611,0.078222,0.01637,0.006935,0.086038,0.071027,0.070784,0.066571,0.16566,0.072472,0.055468,0.050367,0.058694,0.086518,0.052361,0.039204,0.1612,0.049231,0.050676,0.080891,0.051015,0.028302,0.041601,0,li,part1,2,1030
0.16942,0.070378,0.045965,0.044397,0.012537,0.094339,0.10993,0.1318,0.092459,0.21552,0.043429,0.058792,0.068498,0.070537,0.068696,0.073659,0.061227,0.17019,0.050257,0.063756,0.094378,0.061676,0.038322,0.060357,1,li,part1,2,1032
0.088164,0.053223,0.053491,0.10152,0.008844,0.058927,0.063031,0.069179,0.070467,0.17886,0.044636,0.042232,0.071262,0.049187,0.075327,0.050665,0.057477,0.1378,0.069351,0.069847,0.11556,0.072853,0.046067,0.062759,1,li,part1,2,1035
0.048396,0.041338,0.053513,0.0099664,0.0071096,0.03161,0.037735,0.036926,0.049571,0.1729,0.066001,0.049048,0.059469,0.040835,0.059916,0.035048,0.022581,0.076462,0.039404,0.019983,0.055433,0.032447,0.027357,0.023836,1,li,part1,2,1039
0.08671,0.055165,0.060545,0.0036911,0.0085388,0.058088,0.053111,0.067484,0.047156,0.16246,0.038785,0.018318,0.050076,0.043014,0.029604,0.040044,0.024093,0.093747,0.030381,0.034827,0.10413,0.027386,0.024591,0.021985,1,li,part1,2,1042
0.094989,0.046393,0.075113,0.016823,0.0092101,0.081852,0.085335,0.0862,0.052604,0.11807,0.071276,0.033803,0.059325,0.06625,0.04312,0.060407,0.057582,0.15748,0.05311,0.046482,0.10458,0.057444,0.046181,0.052941,1,li,part1,2,1043
0.096564,0.049886,0.062769,0.017193,0.010974,0.10036,0.0556,0.10238,0.062143,0.18873,0.063313,0.05977,0.063678,0.090036,0.043042,0.071534,0.038563,0.12179,0.058518,0.057851,0.069546,0.056392,0.027182,0.04385,1,li,part1,2,1044
0.09102,0.042295,0.081045,0.020643,0.010752,0.064488,0.083166,0.075289,0.044918,0.15033,0.04853,0.039676,0.050023,0.043935,0.05039,0.037522,0.03745,0.12514,0.069453,0.05692,0.098055,0.071462,0.032945,0.052108,1,li,part1,2,1045
0.10938,0.051014,0.078567,0.044565,0.011228,0.058102,0.098166,0.081664,0.063331,0.14242,0.059805,0.088871,0.060284,0.049511,0.064923,0.049683,0.058101,0.15439,0.12855,0.10406,0.066816,0.10766,0.036755,0.081578,1,li,part1,2,1047
0.16341,0.064714,0.11499,0.033728,0.015462,0.13162,0.10968,0.1548,0.10203,0.26612,0.096175,0.063025,0.053996,0.1259,0.057711,0.11058,0.071621,0.19415,0.092754,0.10333,0.1081,0.10638,0.048844,0.084468,1,li,part1,2,1048
0.057224,0.038371,0.033871,0.013575,0.0073185,0.045046,0.024008,0.048372,0.077495,0.21687,0.055101,0.070235,0.053268,0.055212,0.040699,0.061535,0.031952,0.15384,0.032699,0.061648,0.061525,0.033592,0.013433,0.029261,1,li,part1,2,1049
0.04785,0.032243,0.068114,0.018287,0.0071591,0.031457,0.041728,0.037082,0.039424,0.1437,0.064671,0.060399,0.050659,0.037001,0.037206,0.029923,0.039243,0.15795,0.048315,0.069963,0.098147,0.037717,0.02111,0.034008,1,li,part1,2,1050
0.042427,0.025289,0.051795,0.0013064,0.0063007,0.041969,0.035405,0.044141,0.036087,0.12923,0.041414,0.02606,0.035849,0.027967,0.028273,0.027707,0.030114,0.13717,0.03904,0.049896,0.057724,0.030313,0.01641,0.025877,1,li,part1,2,1054
0.055991,0.039426,0.06725,0.019465,0.0069305,0.054691,0.036918,0.055538,0.048126,0.14058,0.066969,0.057708,0.040128,0.055274,0.025652,0.048922,0.04675,0.16597,0.055507,0.07103,0.085459,0.049047,0.025092,0.04711,1,li,part1,2,1055
0.18471,0.090581,0.12137,0.041952,0.011314,0.16485,0.087884,0.18502,0.10539,0.25087,0.082297,0.048043,0.076243,0.087328,0.073931,0.088968,0.050256,0.1315,0.084127,0.060974,0.089644,0.080027,0.044043,0.063899,1,li,part1,2,1056
0.075591,0.042853,0.078072,0.013703,0.0075323,0.059917,0.034353,0.071913,0.051043,0.16612,0.054787,0.042434,0.059522,0.048466,0.034817,0.046102,0.031959,0.12975,0.043232,0.055427,0.06261,0.041288,0.021016,0.033969,1,li,part1,2,1057
0.097135,0.045795,0.13108,0.047569,0.010087,0.064657,0.071683,0.079333,0.030707,0.1142,0.076731,0.038988,0.05158,0.052135,0.043114,0.035968,0.031535,0.10686,0.058818,0.059271,0.080414,0.049142,0.028519,0.035824,1,li,part1,2,1058
0.083729,0.053971,0.11959,0.019912,0.011507,0.071903,0.06399,0.079498,0.07052,0.12961,0.086195,0.070291,0.049687,0.062853,0.051967,0.066308,0.049516,0.13609,0.053389,0.0628,0.088571,0.052881,0.043535,0.048179,1,li,part1,2,1059
0.061631,0.037811,0.044277,0.0038692,0.011063,0.047585,0.036267,0.053494,0.054063,0.1781,0.034122,0.027388,0.035178,0.048977,0.031587,0.047171,0.033842,0.12349,0.051974,0.042553,0.047205,0.033145,0.02537,0.030666,1,li,part1,2,1060
0.15512,0.059123,0.1207,0.045017,0.010317,0.12015,0.10135,0.14754,0.09364,0.20419,0.090821,0.084563,0.064483,0.084012,0.062561,0.085814,0.062288,0.18933,0.073564,0.093645,0.075553,0.084799,0.040743,0.067551,1,li,part1,2,1062
0.048384,0.03571,0.092782,0.016969,0.0049109,0.055812,0.029413,0.056629,0.041759,0.12088,0.1002,0.061196,0.032282,0.07645,0.034161,0.056006,0.045503,0.16843,0.096688,0.070336,0.053096,0.073725,0.021501,0.056004,1,li,part1,2,1063
0.13248,0.071193,0.17675,0.04714,0.013411,0.10059,0.10991,0.11696,0.071067,0.12042,0.10813,0.090129,0.053755,0.076675,0.073397,0.069173,0.061132,0.15829,0.10201,0.082187,0.094102,0.099156,0.067014,0.074185,1,li,part1,2,1064
0.067805,0.029783,0.07698,0.014549,0.009635,0.05632,0.077288,0.058102,0.064247,0.15283,0.089283,0.052136,0.047646,0.094931,0.051895,0.077974,0.055464,0.15022,0.049599,0.072247,0.082012,0.058786,0.055734,0.04753,0,li,part2,1,1066
0.10303,0.039572,0.094465,0.015732,0.0083522,0.081427,0.10387,0.097702,0.13788,0.25539,0.12847,0.10736,0.067816,0.12296,0.091251,0.12936,0.074138,0.17448,0.1026,0.090725,0.10101,0.094816,0.049382,0.084319,0,li,part2,1,1067
0.092515,0.051443,0.053532,0.0044949,0.011178,0.05586,0.068812,0.070342,0.064695,0.16331,0.041776,0.044089,0.060204,0.045053,0.043061,0.048781,0.037609,0.14085,0.056126,0.082512,0.075906,0.041473,0.023042,0.037502,0,li,part2,1,1069
0.044505,0.024264,0.13941,0.017605,0.0087555,0.055835,0.056178,0.0483,0.028022,0.084693,0.057452,0.044439,0.039959,0.045393,0.038102,0.031627,0.032942,0.11566,0.051633,0.072275,0.12735,0.052587,0.037274,0.035686,0,li,part2,1,1070
0.043111,0.024097,0.047833,0.0028305,0.0079298,0.035337,0.041998,0.037088,0.037982,0.11661,0.03391,0.036322,0.046584,0.058348,0.020167,0.044967,0.028399,0.11636,0.04026,0.056536,0.082683,0.042025,0.021304,0.032246,0,li,part2,1,1071
